year,zip,borough,lat,lng,median_response_hours,count
2012,10474,Bronx,40.815308,-73.88739,96.0,4310
2012,10475,Bronx,40.87617,-73.82815,21.127916666666664,2270
2012,10803,Bronx,40.88639,-73.806465,50.06138888888889,16
2012,11001,Queens,40.73322,-73.708374,42.67055555555555,599
2012,11004,Queens,40.74433,-73.71069,41.78333333333333,2284
2012,11005,Queens,40.75811,-73.71658,22.159166666666668,32
2012,11040,Queens,40.75028,-73.71324,85.27194444444444,432
2012,11101,Bronx,40.75589,-73.93702,36.0,6
2012,11101,Manhattan,40.74148,-73.95402,734.9466666666667,2
2012,11101,Queens,40.748466,-73.9393,24.0,9566
2012,11102,Bronx,40.77087,-73.93131,12.0,2
2012,11102,Queens,40.77101,-73.92461,43.083333333333336,5229
2012,11103,Bronx,40.762894,-73.907265,24.0,3
2012,11103,Queens,40.763287,-73.91411,50.57944444444445,6944
2012,11103,UNSPECIFIED,40.75822,-73.91354,163.48333333333332,1
2012,11104,Queens,40.744244,-73.92114,96.0,4953
2012,11105,Bronx,40.780014,-73.90313,36.0,4
2012,11105,Queens,40.776165,-73.909805,47.93333333333333,5880
2012,11106,Bronx,40.764664,-73.93964,48.0,2
2012,11106,Queens,40.76141,-73.92902,25.229583333333334,6729
2012,11109,Queens,40.745876,-73.95692,82.16222222222223,174
2012,11201,Brooklyn,40.693363,-73.990395,48.0,10147
2012,11203,Brooklyn,40.651176,-73.93484,72.0,18079
2012,11204,Brooklyn,40.617905,-73.98588,48.0,11664
2012,11205,Brooklyn,40.693104,-73.963036,48.0,7329
2012,11206,Brooklyn,40.700916,-73.94211,48.0,12533
2012,11207,Brooklyn,40.67207,-73.894905,96.0,23892
2012,11207,Queens,40.68176,-73.89626,0.8611111111111112,3
2012,11208,Brooklyn,40.676014,-73.87406,72.0,19752
2012,11208,Queens,40.679043,-73.86285,2.5780555555555558,56
2012,11209,Brooklyn,40.625225,-74.02947,69.09680555555556,12498
2012,11210,Brooklyn,40.630436,-73.94638,72.0,13233
2012,11211,Brooklyn,40.712406,-73.95337,48.0,14344
2012,11211,UNSPECIFIED,40.71502,-73.95178,291.48333333333335,1
2012,11212,Brooklyn,40.661804,-73.91589,72.0,18816
2012,11213,Brooklyn,40.670742,-73.93573,96.0,19356
2012,11214,Brooklyn,40.602127,-73.99677,48.63333333333333,12689
2012,11215,Brooklyn,40.66747,-73.98439,48.0,12499
2012,11216,Brooklyn,40.679905,-73.949326,96.0,18910
2012,11217,Brooklyn,40.682602,-73.979126,48.0,8993
2012,11218,Brooklyn,40.642,-73.97597,72.0,12198
2012,11219,Brooklyn,40.63328,-73.99652,72.0,11234
2012,11220,Brooklyn,40.641056,-74.01373,71.73041666666667,14257
2012,11221,Brooklyn,40.690853,-73.92753,96.0,21711
2012,11222,Brooklyn,40.72796,-73.94984,54.3,8439
2012,11223,Brooklyn,40.599308,-73.97242,44.908055555555556,11618
2012,11224,Brooklyn,40.57663,-73.989975,96.0,6077
2012,11225,Brooklyn,40.66315,-73.954346,96.0,18262
2012,11226,Brooklyn,40.647327,-73.956985,96.0,31582
2012,11228,Brooklyn,40.618183,-74.01157,48.665,5515
2012,11229,Brooklyn,40.60204,-73.94773,56.350972222222225,12796
2012,11230,Brooklyn,40.623028,-73.9639,72.0,17276
2012,11231,Brooklyn,40.67984,-74.00185,48.0,6677
2012,11232,Brooklyn,40.653366,-74.00271,47.746944444444445,6036
2012,11233,Brooklyn,40.67857,-73.919174,96.0,18174
2012,11234,Brooklyn,40.61976,-73.92344,25.04222222222222,14710
2012,11234,UNSPECIFIED,40.58608,-73.91237,4.176944444444445,1
2012,11235,Brooklyn,40.583523,-73.953186,72.0,15789
2012,11236,Brooklyn,40.64044,-73.9029,28.684166666666666,13657
2012,11237,Brooklyn,40.70108,-73.91853,96.0,13410
2012,11237,Queens,40.703304,-73.91378,20.629166666666666,85
2012,11238,Brooklyn,40.67994,-73.962975,72.0,15263
2012,11239,Brooklyn,40.64881,-73.87958,72.0,637
2012,11239,UNSPECIFIED,40.64671,-73.87346,55.91888888888889,1
2012,11241,Brooklyn,40.69344,-73.99058,341.5876388888889,8
2012,11242,Brooklyn,40.69324,-73.99066,70.48333333333333,1
2012,11249,Brooklyn,40.713474,-73.96254,41.2,3827
2012,11354,Queens,40.76638,-73.82549,57.25,7782
2012,11355,Queens,40.753365,-73.82261,50.43055555555556,9624
2012,11356,Queens,40.785248,-73.84416,32.47416666666666,4208
2012,11357,Queens,40.785316,-73.81139,32.75,6458
2012,11358,Queens,40.761166,-73.797356,43.75,6554
2012,11359,Queens,40.79345,-73.800865,13.466666666666667,10
2012,11360,Queens,40.779705,-73.781235,28.15,1802
2012,11361,Queens,40.763054,-73.7739,52.0,4859
2012,11362,Queens,40.760777,-73.732864,70.14625000000001,3162
2012,11363,Queens,40.771988,-73.74498,48.0,1865
2012,11364,Queens,40.74554,-73.76031,69.16027777777778,4798
2012,11365,Queens,40.738056,-73.796135,28.25,5397
2012,11366,Queens,40.727715,-73.794014,46.82319444444445,3247
2012,11367,Queens,40.728073,-73.82019,91.77138888888888,6819
2012,11368,Queens,40.74836,-73.86097,24.95,13247
2012,11369,Queens,40.76285,-73.872375,30.555555555555557,6391
2012,11370,Queens,40.76248,-73.89054,25.674999999999997,3866
2012,11371,Queens,40.771156,-73.87641,8.311111111111112,16
2012,11372,Queens,40.751503,-73.88293,72.0,10161
2012,11373,Queens,40.74087,-73.878296,48.0,12623
2012,11374,Queens,40.72772,-73.86049,72.0,6437
2012,11375,Queens,40.721756,-73.84663,66.01555555555555,9808
2012,11377,Queens,40.74438,-73.90378,22.99111111111111,14008
2012,11378,Queens,40.724316,-73.90251,22.233333333333334,7516
2012,11379,Queens,40.717834,-73.88032,27.853055555555557,6161
2012,11385,Brooklyn,40.699734,-73.90859,7.6175,16
2012,11385,Queens,40.70371,-73.895546,69.20833333333334,18212
2012,11411,Queens,40.69476,-73.737976,34.483333333333334,3624
2012,11412,Queens,40.69842,-73.758995,69.3411111111111,7368
2012,11413,Queens,40.672615,-73.75138,45.68125,7343
2012,11414,Brooklyn,40.66216,-73.85542,5.097083333333334,10
2012,11414,Queens,40.660244,-73.843834,38.91138888888889,5228
2012,11415,Queens,40.70822,-73.83,72.0,3941
2012,11416,Brooklyn,40.680565,-73.86414,48.0,80
2012,11416,Queens,40.68459,-73.850075,24.0,4610
2012,11417,Queens,40.67773,-73.8434,26.483333333333334,5612
2012,11418,Queens,40.698627,-73.83378,48.0,7046
2012,11419,Queens,40.6887,-73.82385,24.241666666666667,8686
2012,11420,Queens,40.675606,-73.8156,22.865277777777777,8787
2012,11421,Brooklyn,40.68683,-73.86702,102.56666666666666,1
2012,11421,Queens,40.69138,-73.857994,32.05791666666667,7219
2012,11422,Queens,40.6623,-73.73458,34.08111111111111,5063
2012,11423,Queens,40.714535,-73.76857,48.0,5905
2012,11426,Queens,40.73343,-73.72151,58.11666666666667,3118
2012,11427,Queens,40.728283,-73.74881,57.45777777777778,3891
2012,11428,Queens,40.720814,-73.74269,47.90361111111111,3612
2012,11429,Queens,40.709724,-73.74038,48.0,4150
2012,11430,Queens,40.65145,-73.79194,769.6590277777777,474
2012,11430,UNSPECIFIED,40.65013,-73.80485,1080.0,1
2012,11432,Queens,40.712063,-73.79395,72.0,10868
2012,11433,Queens,40.69791,-73.78864,51.333333333333336,7652
2012,11434,Queens,40.67802,-73.77611,46.43013888888889,10170
2012,11435,Queens,40.701324,-73.80943,50.58833333333334,8804
2012,11436,Queens,40.676365,-73.79635,29.5,3488
2012,11472,Brooklyn,40.85822,-73.87056,1080.0,1
2012,11581,UNSPECIFIED,40.6528,-73.90641,365.6458333333333,1
2012,11691,Queens,40.600002,-73.75706,144.0,10746
2012,11692,Queens,40.592953,-73.79375,137.41472222222222,3318
2012,11693,Queens,40.59065,-73.81441,49.76416666666667,2609
2012,11694,Queens,40.578873,-73.84026,71.85555555555555,4826
2012,11695,Queens,40.562176,-73.90098,0.0,16
2012,11697,Queens,40.55926,-73.91431,0.0,656
2012,11753,UNSPECIFIED,40.64824,-73.78824,1080.0,1
2012,14210,UNSPECIFIED,40.6336,-73.97109,369.6119444444444,1
2013,00083,Manhattan,40.77431,-73.97045,1.7908333333333333,87
2013,07020,UNSPECIFIED,40.73514,-74.00608,1080.0,1
2013,07030,UNSPECIFIED,40.64824,-73.78824,1080.0,1
2013,07114,UNSPECIFIED,40.754013,-73.990295,1080.0,2
2013,10000,Manhattan,40.78233,-73.96517,2.9702777777777776,114
2013,10001,Manhattan,40.74914,-73.99438,78.21597222222222,7112
2013,10002,Manhattan,40.71733,-73.98821,48.0,13210
2013,10003,Manhattan,40.73167,-73.98878,80.6,12549
2013,10004,Manhattan,40.70429,-74.0125,71.98333333333333,1574
2013,10004,UNSPECIFIED,40.70496,-74.012,340.15,1
2013,10005,Manhattan,40.70621,-74.00857,73.97277777777778,1798
2013,10005,UNSPECIFIED,40.70554,-74.00906,86.6,1
2013,10006,Manhattan,40.70839,-74.013466,76.7,832
2013,10007,Manhattan,40.713825,-74.00872,70.26708333333333,2496
2013,10007,UNSPECIFIED,40.71482,-74.00578,147.55,1
2013,10009,Manhattan,40.726257,-73.98106,43.18333333333333,11532
2013,10010,Manhattan,40.739525,-73.984474,72.47638888888889,5226
2013,10011,Manhattan,40.740852,-73.99916,76.0,10860
2013,10012,Manhattan,40.72495,-73.99755,48.0,7674
2013,10013,Manhattan,40.71955,-74.003044,51.61666666666667,8906
2013,10013,UNSPECIFIED,40.71894,-74.00694,145.31666666666666,5
2013,10014,Manhattan,40.733833,-74.00479,53.56583333333333,8446
2013,10016,Manhattan,40.745323,-73.97965,85.31666666666666,10181
2013,10017,Manhattan,40.753246,-73.97373,92.31111111111112,4121
2013,10018,Manhattan,40.754105,-73.99056,102.98333333333333,4114
2013,10019,Manhattan,40.76487,-73.98463,74.48333333333333,11030
2013,10020,Manhattan,40.758965,-73.98013,93.53875,278
2013,10021,Manhattan,40.76972,-73.95878,96.0,5026
2013,10022,Manhattan,40.758656,-73.96832,75.05208333333334,7079
2013,10023,Manhattan,40.775997,-73.98197,81.08,8830
2013,10024,Manhattan,40.786457,-73.9753,96.0,8377
2013,10025,Manhattan,40.798027,-73.96696,72.0,13555
2013,10026,Manhattan,40.802494,-73.953445,48.0,8368
2013,10027,Manhattan,40.811172,-73.95173,96.0,13941
2013,10028,Manhattan,40.776497,-73.95317,101.65319444444444,5873
2013,10029,Manhattan,40.79265,-73.944084,72.0,11908
2013,10030,Manhattan,40.818855,-73.94285,94.33333333333333,8940
2013,10031,Manhattan,40.825413,-73.94911,96.0,19178
2013,10032,Manhattan,40.83733,-73.94145,96.0,17720
2013,10033,Manhattan,40.849117,-73.93541,117.74277777777777,13896
2013,10034,Manhattan,40.8663,-73.92218,72.0,12236
2013,10035,Manhattan,40.801743,-73.93814,96.0,7636
2013,10035,Queens,40.79218,-73.92453,232.62694444444443,1
2013,10036,Manhattan,40.75953,-73.989426,93.61513888888888,8278
2013,10037,Manhattan,40.81366,-73.93775,72.68333333333334,3952
2013,10038,Manhattan,40.70935,-74.00454,48.0,3849
2013,10039,Manhattan,40.824894,-73.93837,72.0,5390
2013,10040,Manhattan,40.859127,-73.92892,72.0,15744
2013,10041,Manhattan,40.703606,-74.009766,117.75,5
2013,10044,Manhattan,40.761772,-73.94976,168.0,231
2013,10044,Queens,40.763855,-73.94836,71.38333333333333,4
2013,10044,UNSPECIFIED,40.76436,-73.95671,1080.0,1
2013,10048,Manhattan,40.71322,-74.01334,34.46208333333333,32
2013,10065,Manhattan,40.764336,-73.96348,119.72888888888889,4344
2013,10069,Manhattan,40.776604,-73.98907,22.439861111111114,332
2013,10075,Manhattan,40.773106,-73.95566,91.2201388888889,3303
2013,10103,Manhattan,40.76036,-73.9762,61.852222222222224,18
2013,10104,Manhattan,40.76052,-73.97998,746.7263888888889,3
2013,10106,Manhattan,40.76502,-73.98042,31.753888888888888,5
2013,10107,Manhattan,40.76639,-73.98212,245.17875,8
2013,10110,Manhattan,40.75356,-73.980835,752.4416666666666,2
2013,10111,Manhattan,40.759228,-73.97765,112.2025,17
2013,10112,Manhattan,40.758663,-73.97826,99.11666666666666,36
2013,10118,Manhattan,40.74878,-73.985664,120.66666666666667,14
2013,10119,Manhattan,40.75885,-73.98232,124.12638888888888,63
2013,10121,Manhattan,40.75092,-73.99253,0.0,5
2013,10122,Manhattan,40.75151,-73.99188,370.00569444444443,2
2013,10123,Manhattan,40.7514,-73.99033,116.99763888888889,2
2013,10128,Manhattan,40.78158,-73.950676,96.0,7076
2013,10129,Manhattan,40.787727,-73.955185,144.19458333333336,22
2013,10153,Manhattan,40.76402,-73.97319,21.27638888888889,15
2013,10162,Manhattan,40.76998,-73.95118,98.30555555555556,16
2013,10169,Manhattan,40.75462,-73.97586,0.0,1
2013,10172,Manhattan,40.75556,-73.97514,81.47972222222222,1
2013,10174,Manhattan,40.75182,-73.97576,467.22027777777777,1
2013,10271,Manhattan,40.70854,-74.01104,132.89763888888888,2
2013,10279,Manhattan,40.71226,-74.00789,90.23083333333334,2
2013,10280,Manhattan,40.709484,-74.016556,37.2,455
2013,10281,Manhattan,40.713108,-74.01579,95.25,84
2013,10282,Manhattan,40.716232,-74.01536,141.80416666666667,180
2013,10301,Staten Island,40.635044,-74.08897,52.638333333333335,8584
2013,10301,UNSPECIFIED,40.64028,-74.08282,81.2,14
2013,10302,Staten Island,40.6321,-74.13682,48.0,3791
2013,10302,UNSPECIFIED,40.636017,-74.138016,71.88333333333334,5
2013,10303,Staten Island,40.632168,-74.159904,58.79611111111111,4742
2013,10303,UNSPECIFIED,40.62874,-74.159775,46.233333333333334,10
2013,10304,Staten Island,40.613983,-74.08607,50.03333333333333,8270
2013,10304,UNSPECIFIED,40.616978,-74.08369,41.78333333333333,7
2013,10305,Staten Island,40.59708,-74.07623,28.909861111111113,7141
2013,10305,UNSPECIFIED,40.60822,-74.062645,42.55833333333334,6
2013,10306,Staten Island,40.5684,-74.11423,41.70013888888889,11393
2013,10306,UNSPECIFIED,40.573704,-74.12303,404.7416666666667,2
2013,10307,Staten Island,40.508663,-74.24284,30.691666666666666,1995
2013,10308,Staten Island,40.55143,-74.150566,28.466666666666665,4298
2013,10309,Staten Island,40.53371,-74.21469,27.883333333333333,5054
2013,10310,Staten Island,40.63313,-74.11667,43.983333333333334,4584
2013,10310,UNSPECIFIED,40.632366,-74.119896,45.71666666666667,4
2013,10312,Staten Island,40.545513,-74.177605,45.68972222222222,9073
2013,10312,UNSPECIFIED,40.54131,-74.18493,1080.0,1
2013,10314,Staten Island,40.603962,-74.14856,28.083333333333332,12714
2013,10314,UNSPECIFIED,40.6168,-74.14185,32.56666666666666,8
2013,10451,Bronx,40.8229,-73.921165,96.0,9306
2013,10451,UNSPECIFIED,40.814392,-73.92332,25.208333333333336,4
2013,10452,Bronx,40.837006,-73.922005,96.0,21742
2013,10453,Bronx,40.851974,-73.911804,120.0,21857
2013,10454,Bronx,40.80803,-73.91876,96.0,6899
2013,10454,UNSPECIFIED,40.805397,-73.91458,84.4,2
2013,10455,Bronx,40.815624,-73.90759,72.0,9119
2013,10455,UNSPECIFIED,40.814346,-73.91092,164.89166666666665,4
2013,10456,Bronx,40.83116,-73.91027,96.0,18395
2013,10457,Bronx,40.84794,-73.900444,120.0,21124
2013,10458,Bronx,40.862865,-73.88957,120.0,24313
2013,10459,Bronx,40.8253,-73.894295,111.05055555555556,11035
2013,10460,Bronx,40.84053,-73.87967,110.43819444444443,13280
2013,10461,Bronx,40.84585,-73.84009,63.831944444444446,10610
2013,10462,Bronx,40.84509,-73.86044,77.9998611111111,14453
2013,10463,Bronx,40.881367,-73.9036,72.0,14158
2013,10463,Manhattan,40.87565,-73.91123,168.0,1737
2013,10464,Bronx,40.847706,-73.787445,24.0,3129
2013,10465,Bronx,40.826538,-73.82034,24.727916666666665,6331
2013,10466,Bronx,40.891163,-73.85167,72.0,14652
2013,10467,Bronx,40.874386,-73.871475,96.0,27149
2013,10468,Bronx,40.866966,-73.89892,96.0,23094
2013,10469,Bronx,40.87113,-73.84916,48.0,11290
2013,10470,Bronx,40.901527,-73.85725,96.0,4276
2013,10471,Bronx,40.900616,-73.90209,48.0,2699
2013,10472,Bronx,40.829216,-73.871635,86.16277777777778,15405
2013,10473,Bronx,40.818714,-73.860664,25.291666666666668,7462
2013,10474,Bronx,40.81517,-73.88725,72.0,3876
2013,10475,Bronx,40.875896,-73.82855,64.85166666666667,2140
2013,10801,UNSPECIFIED,40.67503,-73.97123,373.1911111111111,1
2013,10803,Bronx,40.88321,-73.80393,96.0,17
2013,11001,Queens,40.73358,-73.70838,39.86666666666667,460
2013,11004,Queens,40.74393,-73.711655,19.42222222222222,1825
2013,11005,Queens,40.758038,-73.71638,22.27347222222222,26
2013,11021,UNSPECIFIED,40.69756,-73.92678,375.53833333333336,1
2013,11040,Queens,40.74976,-73.70492,20.725555555555555,447
2013,11101,Bronx,40.75342,-73.93916,0.0,1
2013,11101,Manhattan,40.74148,-73.95402,978.8725,4
2013,11101,Queens,40.74889,-73.93854,24.0,9502
2013,11101,UNSPECIFIED,40.751633,-73.928375,92.0,9
2013,11102,Bronx,40.774105,-73.93335,48.0,2
2013,11102,Queens,40.771034,-73.92475,34.53333333333333,5225
2013,11102,UNSPECIFIED,40.773205,-73.92517,45.833333333333336,3
2013,11103,Bronx,40.75849,-73.9137,24.0,1
2013,11103,Queens,40.763157,-73.91399,25.133333333333333,6622
2013,11103,UNSPECIFIED,40.766388,-73.91159,61.59166666666667,4
2013,11104,Queens,40.74385,-73.92137,72.0,4831
2013,11105,Bronx,40.77923,-73.89826,24.0,1
2013,11105,Queens,40.776302,-73.909744,86.50916666666667,7345
2013,11105,UNSPECIFIED,40.776367,-73.90693,98.275,4
2013,11106,Bronx,40.76458,-73.93883,24.0,2
2013,11106,Queens,40.76135,-73.9291,17.197916666666664,6616
2013,11106,UNSPECIFIED,40.763416,-73.93029,44.916666666666664,6
2013,11109,Queens,40.745922,-73.95705,31.71666666666667,189
2013,11201,Brooklyn,40.693737,-73.989784,44.66666666666667,11036
2013,11203,Brooklyn,40.6516,-73.93492,96.0,18582
2013,11204,Brooklyn,40.61752,-73.98562,48.0,11853
2013,11205,Brooklyn,40.693283,-73.963554,28.05,8091
2013,11206,Brooklyn,40.70098,-73.942314,33.090555555555554,13501
2013,11206,UNSPECIFIED,40.704697,-73.94463,98.41666666666667,11
2013,11207,Brooklyn,40.672176,-73.895134,75.56666666666666,22736
2013,11207,Queens,40.679512,-73.89702,8.31263888888889,4
2013,11208,Brooklyn,40.67574,-73.873604,72.0,19843
2013,11208,Queens,40.67804,-73.86233,5.595555555555555,81
2013,11209,Brooklyn,40.625484,-74.029655,52.8075,11443
2013,11210,Brooklyn,40.630905,-73.94642,96.0,12243
2013,11211,Brooklyn,40.71231,-73.95191,48.0,13393
2013,11211,UNSPECIFIED,40.71173,-73.952736,97.71666666666667,15
2013,11212,Brooklyn,40.661495,-73.91589,96.0,18268
2013,11213,Brooklyn,40.670628,-73.93572,96.0,19758
2013,11214,Brooklyn,40.601772,-73.99663,55.57,12777
2013,11215,Brooklyn,40.667973,-73.98453,48.0,12953
2013,11216,Brooklyn,40.680058,-73.94923,96.0,18892
2013,11217,Brooklyn,40.682545,-73.97951,29.845277777777778,9377
2013,11218,Brooklyn,40.641533,-73.97603,72.0,14150
2013,11219,Brooklyn,40.633495,-73.99652,58.06916666666667,11116
2013,11220,Brooklyn,40.64159,-74.01311,77.57791666666667,16400
2013,11220,UNSPECIFIED,40.63929,-74.00562,26.116666666666667,1
2013,11221,Brooklyn,40.691013,-73.92729,96.0,22261
2013,11222,Brooklyn,40.728107,-73.9498,48.0,9074
2013,11222,UNSPECIFIED,40.72477,-73.94649,49.96666666666667,10
2013,11223,Brooklyn,40.599125,-73.97246,47.7,11879
2013,11224,Brooklyn,40.576626,-73.990746,82.83777777777777,5591
2013,11225,Brooklyn,40.66291,-73.95488,96.0,19502
2013,11226,Brooklyn,40.64713,-73.9569,99.60972222222222,32684
2013,11228,Brooklyn,40.61823,-74.01164,31.864166666666666,5016
2013,11229,Brooklyn,40.601746,-73.94793,63.833333333333336,12684
2013,11230,Brooklyn,40.622967,-73.963715,75.31666666666666,16711
2013,11231,Brooklyn,40.679592,-74.00222,33.23083333333334,7116
2013,11232,Brooklyn,40.653633,-74.0027,26.96666666666667,6264
2013,11233,Brooklyn,40.67854,-73.919426,96.0,19254
2013,11234,Brooklyn,40.61998,-73.923294,24.0,14451
2013,11234,UNSPECIFIED,40.58608,-73.91237,1080.0,1
2013,11235,Brooklyn,40.583687,-73.95264,72.0,15874
2013,11236,Brooklyn,40.640438,-73.902725,48.0,13422
2013,11236,UNSPECIFIED,40.63823,-73.89599,17.583333333333332,1
2013,11237,Brooklyn,40.7015,-73.91902,73.03333333333333,12689
2013,11237,Queens,40.703747,-73.914154,8.8,60
2013,11237,UNSPECIFIED,40.70749,-73.92782,107.5,2
2013,11238,Brooklyn,40.679977,-73.962906,72.0,16525
2013,11239,Brooklyn,40.64815,-73.87957,96.0,875
2013,11239,UNSPECIFIED,40.64671,-73.87346,0.7341666666666666,2
2013,11241,Brooklyn,40.69344,-73.99058,188.6823611111111,8
2013,11242,Brooklyn,40.69324,-73.99066,104.43819444444445,4
2013,11249,Brooklyn,40.71396,-73.96253,23.75,5841
2013,11249,UNSPECIFIED,40.720936,-73.958374,164.43333333333334,2
2013,11251,Brooklyn,40.69892,-73.97917,0.08972222222222222,1
2013,11321,Queens,40.7817,-73.82168,366.4136111111111,1
2013,11354,Queens,40.765884,-73.82598,41.23,8142
2013,11355,Queens,40.75347,-73.82305,48.0,9615
2013,11356,Queens,40.78522,-73.84402,22.82,4362
2013,11357,Queens,40.78576,-73.81152,26.6,5993
2013,11357,UNSPECIFIED,40.74155,-73.99749,370.81083333333333,1
2013,11358,Queens,40.760853,-73.79735,25.635416666666664,5646
2013,11359,Queens,40.791813,-73.77648,1.1816666666666666,3
2013,11360,Queens,40.7806,-73.7817,21.9925,1714
2013,11361,Queens,40.762867,-73.77335,27.6,4374
2013,11362,Queens,40.761597,-73.732994,183.6636111111111,3972
2013,11363,Queens,40.77171,-73.74548,43.166666666666664,1511
2013,11364,Queens,40.74614,-73.76002,43.08861111111111,4395
2013,11365,Queens,40.737865,-73.796524,24.0,5221
2013,11366,Queens,40.7275,-73.794685,24.0,2586
2013,11367,Queens,40.727943,-73.82003,64.5,5897
2013,11368,Queens,40.74817,-73.860756,20.435277777777777,12647
2013,11369,Queens,40.76258,-73.872025,18.81861111111111,5994
2013,11370,Queens,40.76237,-73.89032,16.366666666666667,3861
2013,11370,UNSPECIFIED,40.773,-73.89212,146.61666666666667,1
2013,11371,Queens,40.77131,-73.88423,1080.0,91
2013,11372,Queens,40.751575,-73.88257,52.86902777777778,9683
2013,11373,Brooklyn,40.56158,-74.11414,372.9841666666667,1
2013,11373,Queens,40.741,-73.87827,32.31041666666667,11186
2013,11374,Queens,40.728027,-73.860344,72.0,7031
2013,11375,Queens,40.722256,-73.84641,59.25,9726
2013,11377,Bronx,40.755157,-73.90321,24.0,2
2013,11377,Queens,40.74522,-73.90487,24.0,11822
2013,11377,UNSPECIFIED,40.762005,-73.90428,73.18333333333334,5
2013,11378,Queens,40.723927,-73.902435,20.447222222222223,6929
2013,11379,Queens,40.717785,-73.88058,21.369166666666665,5814
2013,11385,Brooklyn,40.69341,-73.90124,17.711666666666666,30
2013,11385,Queens,40.70368,-73.89625,48.0,17529
2013,11385,UNSPECIFIED,40.62929,-74.16535,25.452222222222222,1
2013,11411,Queens,40.695084,-73.738335,24.0,3025
2013,11412,Queens,40.698357,-73.759384,50.675,6868
2013,11413,Queens,40.671665,-73.75159,25.025,6234
2013,11414,Brooklyn,40.66428,-73.85618,7.854861111111111,12
2013,11414,Queens,40.659996,-73.84323,42.56388888888889,5410
2013,11415,Queens,40.708164,-73.82968,47.55,3416
2013,11416,Brooklyn,40.680824,-73.8641,2.937361111111111,7
2013,11416,Queens,40.684494,-73.850136,21.073333333333334,4842
2013,11417,Queens,40.677616,-73.843124,22.491666666666667,5610
2013,11418,Queens,40.69841,-73.83408,25.630138888888887,6362
2013,11419,Queens,40.689236,-73.82528,21.065694444444446,10126
2013,11420,Queens,40.675728,-73.81514,17.824305555555554,7898
2013,11421,Brooklyn,40.68683,-73.86702,4.921388888888889,3
2013,11421,Queens,40.6913,-73.85776,20.666666666666668,6895
2013,11422,Queens,40.66197,-73.73464,26.166666666666668,4251
2013,11423,Queens,40.71439,-73.76822,27.84166666666667,5187
2013,11426,Queens,40.73352,-73.72167,24.0,2625
2013,11427,Queens,40.728176,-73.74957,48.0,3632
2013,11428,Queens,40.720673,-73.74245,26.516666666666666,3180
2013,11429,Queens,40.710083,-73.74038,48.0,3825
2013,11430,Queens,40.65103,-73.79127,962.9297222222222,533
2013,11432,Queens,40.71169,-73.79404,72.0,10206
2013,11433,Queens,40.697807,-73.78871,44.49722222222222,7146
2013,11434,Queens,40.677654,-73.77662,38.11666666666667,9438
2013,11435,Queens,40.701572,-73.80953,40.28333333333333,8834
2013,11436,Queens,40.67639,-73.79628,30.4,3552
2013,11518,UNSPECIFIED,40.68561,-73.98142,370.2725,1
2013,11691,Queens,40.600773,-73.757454,96.0,9576
2013,11692,Queens,40.59305,-73.79452,74.25,3379
2013,11693,Queens,40.593033,-73.81511,27.616666666666667,3184
2013,11694,Queens,40.578735,-73.84148,61.16833333333334,6767
2013,11695,Queens,40.56298,-73.89643,68.36666666666666,7
2013,11697,Queens,40.55912,-73.91451,0.0,1022
2013,11749,UNSPECIFIED,40.66986,-73.75975,372.24111111111114,1
2013,92816,UNSPECIFIED,40.7207,-73.77454,372.9508333333333,1
2014,00083,Manhattan,40.77514,-73.96998,1.3243055555555556,120
2014,08876,UNSPECIFIED,40.67957,-73.90606,375.38416666666666,1
2014,10000,Manhattan,40.781715,-73.96542,3.556111111111111,114
2014,10001,Manhattan,40.74911,-73.995026,86.97625,8445
2014,10002,Manhattan,40.71722,-73.98829,40.410555555555554,14635
2014,10003,Manhattan,40.73155,-73.9888,64.7,13865
2014,10004,Manhattan,40.70444,-74.012764,78.72305555555556,1769
2014,10005,Manhattan,40.70635,-74.00874,68.61666666666666,1880
2014,10006,Manhattan,40.70833,-74.01351,97.93333333333334,1077
2014,10007,Manhattan,40.71371,-74.0085,54.562638888888884,2776
2014,10009,Manhattan,40.725906,-73.98103,26.066666666666666,12381
2014,10010,Manhattan,40.739346,-73.98409,93.80833333333334,7379
2014,10011,Manhattan,40.7404,-73.9992,72.0,11915
2014,10012,Manhattan,40.725147,-73.99776,48.0,8457
2014,10013,Manhattan,40.719692,-74.00323,66.42708333333334,9709
2014,10014,Manhattan,40.73387,-74.00481,48.1125,8829
2014,10016,Manhattan,40.745277,-73.979324,92.225,11418
2014,10017,Manhattan,40.752903,-73.97339,48.66666666666667,4535
2014,10018,Manhattan,40.754204,-73.99083,79.42666666666666,4317
2014,10019,Manhattan,40.764954,-73.98461,90.16888888888889,12798
2014,10020,Manhattan,40.759182,-73.98015,87.56555555555556,252
2014,10021,Manhattan,40.769547,-73.95808,74.23388888888888,5953
2014,10022,Manhattan,40.758636,-73.967865,73.57694444444445,7435
2014,10023,Manhattan,40.77666,-73.981674,73.92138888888888,10782
2014,10024,Manhattan,40.786434,-73.97569,72.55444444444444,11024
2014,10025,Manhattan,40.79794,-73.96713,72.0,16885
2014,10026,Manhattan,40.80233,-73.95303,48.0,10412
2014,10027,Manhattan,40.81154,-73.95137,61.266666666666666,16584
2014,10028,Manhattan,40.77659,-73.953255,96.0,7267
2014,10029,Manhattan,40.79289,-73.9438,39.733333333333334,14576
